1600000US0216630,Coldfoot- AK,region.place,2013,0,0,0,0,0
1600000US0245020,Loring- AK,region.place,2013,0,0,0,0,0
1600000US0223720,Eureka Roadhouse- AK,region.place,2013,0,0,0,0,0
1600000US0278297,Tolsona- AK,region.place,2013,0,0,0,0,0
1600000US0219720,Dot Lake- AK,region.place,2013,0,0,0,0,0
1600000US0285610,Wiseman- AK,region.place,2013,0,0,0,0,0
1600000US0225880,Flat- AK,region.place,2013,0,0,0,0,0
1600000US0261825,Point Possession- AK,region.place,2013,0,0,0,0,0
1600000US0232310,Healy Lake- AK,region.place,2013,0,0,0,0,0
1600000US0232550,Hobart Bay- AK,region.place,2013,0,0,0,0,0
1600000US0235890,Ivanof Bay- AK,region.place,2013,0,0,0,0,0
1600000US0213450,Chicken- AK,region.place,2013,0,0,0,0,0
1600000US0213890,Chisana- AK,region.place,2013,0,0,0,0,0
1600000US0248590,Mertarvik- AK,region.place,2013,0,0,0,0,0
1600000US0262125,Pope-Vannoy Landing- AK,region.place,2013,0,0,0,0,0
1600000US0251960,Nabesna- AK,region.place,2013,0,0,0,0,0
1600000US0260460,Petersville- AK,region.place,2013,0,0,0,0,0
1600000US0107000,Birmingham- AL,region.place,2013,7.6,22.5,8.5,83.6,4.1
1600000US0151000,Montgomery- AL,region.place,2013,5.7,31.5,12.1,85.7,4.8
1600000US0150000,Mobile- AL,region.place,2013,7.9,26.2,9.1,86.5,3.7
1600000US0137000,Huntsville- AL,region.place,2013,7.3,39,15,89.4,3.3
1600000US0177256,Tuscaloosa- AL,region.place,2013,5.1,33.5,14.3,87.5,3.4
1600000US0135896,Hoover- AL,region.place,2013,6.9,55.8,21.4,94.3,2.6
1600000US0121184,Dothan- AL,region.place,2013,8.8,23.6,8.7,85.3,4.8
1600000US0120104,Decatur- AL,region.place,2013,7.2,22.9,7.7,80.1,8.3
1600000US0103076,Auburn- AL,region.place,2013,6,60.1,29.2,94.1,2.7
1600000US0145784,Madison- AL,region.place,2013,6.5,56.7,21,96.2,1.1
1600000US0126896,Florence- AL,region.place,2013,5.5,26.5,10,84.1,5.8
1600000US0128696,Gadsden- AL,region.place,2013,6.2,14.4,5.2,79.4,8.5
1600000US0159472,Phenix City- AL,region.place,2013,8.9,20.1,6.3,84,5.1
1600000US0178552,Vestavia Hills- AL,region.place,2013,3.3,67.7,30.5,97.3,0.5
1600000US0162328,Prattville- AL,region.place,2013,7.9,28.4,9.8,90.6,3.1
1600000US0100820,Alabaster- AL,region.place,2013,8.7,34.1,10.4,90.3,3.5
1600000US0157048,Opelika- AL,region.place,2013,5.9,25.7,10.2,82.6,4.6
1600000US0105980,Bessemer- AL,region.place,2013,7.2,12.2,3.5,79.5,5.4
1600000US0124184,Enterprise- AL,region.place,2013,9.8,28.4,10.3,86.2,5.8
1600000US0135800,Homewood- AL,region.place,2013,3.4,60.7,27.4,93.3,3.1
1600000US0155200,Northport- AL,region.place,2013,7.3,31.4,13.2,88.6,3.8
1600000US0101852,Anniston- AL,region.place,2013,5.9,19.4,8.1,78.9,6.9
1600000US0102956,Athens- AL,region.place,2013,6.1,27.2,9.5,83.9,5.8
1600000US0162496,Prichard- AL,region.place,2013,7.2,9.9,3.4,76,6.3
1600000US0119648,Daphne- AL,region.place,2013,8.8,40.6,14.2,95.7,1.9
1600000US0158848,Pelham- AL,region.place,2013,8.2,36.6,11,92.5,3
1600000US0157576,Oxford- AL,region.place,2013,7.4,18.6,5.3,82.2,7.2
1600000US0100988,Albertville- AL,region.place,2013,8,12.4,4.4,69.3,16.7
1600000US0151696,Mountain Brook- AL,region.place,2013,1.9,85.4,39.1,99.5,0.1
1600000US0169120,Selma- AL,region.place,2013,7,17.4,6.9,76.3,6.3
1600000US0176944,Trussville- AL,region.place,2013,6.8,39.9,13,95.6,1
1600000US0176320,Tillmans Corner- AL,region.place,2013,6.8,10.9,2.7,80,4.7
1600000US0176920,Troy- AL,region.place,2013,3.1,33.6,13.6,83.9,3.8
1600000US0134024,Helena- AL,region.place,2013,8.1,47.3,11.2,96.5,1.2
1600000US0113264,Center Point- AL,region.place,2013,9.2,15,4.9,86.1,2.6
1600000US0125240,Fairhope- AL,region.place,2013,9.8,45,17.3,96,1.9
1600000US0136448,Hueytown- AL,region.place,2013,10.6,15.1,5.3,87.6,3.6
1600000US0174592,Talladega- AL,region.place,2013,4.7,12.9,6.3,74.1,9.4
1600000US0126992,Foley- AL,region.place,2013,7.7,20.9,6.6,90.4,4
1600000US0157648,Ozark- AL,region.place,2013,10.1,18.8,6.3,83.6,5.1
1600000US0101132,Alexander City- AL,region.place,2013,7.2,14.7,4.3,75.1,9.7
1600000US0118976,Cullman- AL,region.place,2013,10.9,21.6,10.1,82,6.5
1600000US0168736,Scottsboro- AL,region.place,2013,6.6,20.2,9.9,79.8,7.9
1600000US0148712,Millbrook- AL,region.place,2013,8.6,23.1,6.6,90.9,2.3
1600000US0133448,Hartselle- AL,region.place,2013,7.6,25.3,9.3,91.6,3
1600000US0138416,Jasper- AL,region.place,2013,8.5,22.4,7.9,85.1,5
1600000US0127616,Fort Payne- AL,region.place,2013,8.5,14.7,5,68.5,16.7
1600000US0129056,Gardendale- AL,region.place,2013,7.6,24.2,7.9,90.7,2.9
1600000US0168160,Saraland- AL,region.place,2013,7.4,17.7,5.3,85.1,3.8
1600000US0153016,Muscle Shoals- AL,region.place,2013,10.3,23.6,8.5,89.3,3.1
1600000US0124568,Eufaula- AL,region.place,2013,9.5,18.7,7.9,81.6,6.9
1600000US0158896,Pell City- AL,region.place,2013,7.3,20.3,8.8,87.8,3.5
1600000US0174352,Sylacauga- AL,region.place,2013,5.9,19.3,6.9,82.1,6.5
1600000US0138272,Jacksonville- AL,region.place,2013,6.4,27.3,12.1,80.5,6.6
1600000US0137864,Irondale- AL,region.place,2013,7.2,28.6,11.6,87.4,3.3
1600000US0141968,Leeds- AL,region.place,2013,6,23.8,9,86.4,5.3
1600000US0111416,Calera- AL,region.place,2013,3.9,34.8,9.1,88.6,2.5
1600000US0151096,Moody- AL,region.place,2013,10.3,17.1,5.5,85.8,4.5
1600000US0125120,Fairfield- AL,region.place,2013,12.9,17.8,6.6,86.8,2.9
1600000US0127088,Forestdale- AL,region.place,2013,12.5,22.4,7.3,90.9,1.7
1600000US0114104,Chelsea- AL,region.place,2013,7.8,42.8,11.2,94.2,2.9
1600000US0167608,Saks- AL,region.place,2013,6.8,12.5,4.3,77,8.5
1600000US0132272,Gulf Shores- AL,region.place,2013,8.6,29.1,9,90.9,2.8
1600000US0161008,Pleasant Grove- AL,region.place,2013,12.8,22.1,5.7,92.5,1.7
1600000US0103004,Atmore- AL,region.place,2013,7.9,10.5,3.3,70,9.5
1600000US0167056,Russellville- AL,region.place,2013,5.6,12.3,4.3,71,16
1600000US0115256,Clay- AL,region.place,2013,6.1,24.8,7.8,92.2,1.7
1600000US0107912,Boaz- AL,region.place,2013,8.1,15.9,4.6,76.5,9.2
1600000US0163288,Rainbow City- AL,region.place,2013,9,21.8,6.9,90.5,2.6
1600000US0177304,Tuskegee- AL,region.place,2013,6.8,25.6,12.5,82.8,6.2
1600000US0178204,Valley- AL,region.place,2013,6.4,13.5,3.8,78.8,4.5
1600000US0101708,Andalusia- AL,region.place,2013,7.6,20.2,7.4,79.3,7.8
1600000US0169648,Sheffield- AL,region.place,2013,6.4,18.9,6.7,79.4,6.5
1600000US0147740,Meadowbrook- AL,region.place,2013,7.9,59.8,21.8,93.6,2.8
1600000US0115136,Clanton- AL,region.place,2013,4.9,17.5,5.9,77,7.2
1600000US0177280,Tuscumbia- AL,region.place,2013,7,20.2,6.9,87.3,4.1
1600000US0104660,Bay Minette- AL,region.place,2013,8.3,15.6,5.1,77.2,6.6
1600000US0128552,Fultondale- AL,region.place,2013,7.9,23.2,7.1,82.9,6.8
1600000US0171832,Southside- AL,region.place,2013,10.1,19.9,8.5,91.8,3.2
1600000US0132416,Guntersville- AL,region.place,2013,4.3,23.4,8.8,81.3,7.4
1600000US0102116,Arab- AL,region.place,2013,10.3,23.2,7.5,89,3.1
1600000US0131912,Greenville- AL,region.place,2013,7.3,20.6,9.3,78.6,6.8
1600000US0120296,Demopolis- AL,region.place,2013,4.5,25.8,11.5,88.7,3.7
1600000US0160648,Pinson- AL,region.place,2013,8.5,27.2,9.1,92.1,3.7
1600000US0171976,Spanish Fort- AL,region.place,2013,5.9,46.9,10.5,94.6,2.3
1600000US0181720,Wetumpka- AL,region.place,2013,6.9,12.4,7.3,75.8,9.5
1600000US0132848,Hamilton- AL,region.place,2013,10.3,9.6,4,78.3,4.3
1600000US0109500,Brook Highland- AL,region.place,2013,9,57.1,16.1,96.2,2
1600000US0157120,Opp- AL,region.place,2013,8.7,13.3,4.7,75.7,10.4
1600000US0157000,Oneonta- AL,region.place,2013,7.6,14.4,5.4,72.9,12.5
1600000US0141296,Lanett- AL,region.place,2013,4.2,12.2,4,72.3,7.2
1600000US0150312,Montevallo- AL,region.place,2013,7.9,29.9,14.1,91.2,1.6
1600000US0150192,Monroeville- AL,region.place,2013,9.5,13.8,1.9,78.7,4.6
1600000US0174976,Tarrant- AL,region.place,2013,7.3,12.3,4.3,77.6,7.4
1600000US0143120,Lincoln- AL,region.place,2013,10.9,16,4.1,83.5,2.2
1600000US0148112,Meridianville- AL,region.place,2013,10.5,29.5,11.2,93.1,2
1600000US0168352,Satsuma- AL,region.place,2013,11.1,14.8,6.3,92.7,1.6
1600000US0165040,Roanoke- AL,region.place,2013,6,10.2,3.5,74.9,10.7
1600000US0114392,Chickasaw- AL,region.place,2013,7.3,13,5.4,80.5,3.5
1600000US0159760,Pike Road- AL,region.place,2013,8.5,49.5,18.1,94.5,1.9
1600000US0103028,Attalla- AL,region.place,2013,9.5,12.7,4.4,71.6,4.2
1600000US0175768,Theodore- AL,region.place,2013,11.5,10.8,2.6,83.5,3.3
1600000US0151216,Moores Mill- AL,region.place,2013,10.2,27.2,7.1,87.8,1.7
1600000US0157144,Orange Beach- AL,region.place,2013,6.6,32.7,10.3,93.1,3.5
1600000US0165208,Robertsdale- AL,region.place,2013,10,15.9,6,81,6.9
1600000US0109208,Brewton- AL,region.place,2013,4.7,18.8,9.9,81.3,6.3
1600000US0148376,Midfield- AL,region.place,2013,11.7,17.7,4.8,88.3,2
1600000US0131348,Grayson Valley- AL,region.place,2013,11,25.4,5.2,88.4,3.6
1600000US0119360,Daleville- AL,region.place,2013,15,13.7,6.7,83.9,5.2
1600000US0133472,Harvest- AL,region.place,2013,9.5,26.8,8.7,90.6,1.9
1600000US0138152,Jackson- AL,region.place,2013,10.5,16.9,5.8,81.4,6.1
1600000US0114464,Childersburg- AL,region.place,2013,6.4,9.9,5,78.6,7.7
1600000US0129992,Glencoe- AL,region.place,2013,11.5,17.1,4.7,84,2.4
1600000US0171190,Smiths Station- AL,region.place,2013,15.3,15.3,2.8,79.9,4.8
1600000US0163336,Rainsville- AL,region.place,2013,10.7,12,5.4,78.6,4.3
1600000US0109136,Brent- AL,region.place,2013,5.5,4.6,0.7,73.3,9.2
1600000US0174688,Tallassee- AL,region.place,2013,4.4,22.4,8.1,83.7,4.6
1600000US0159640,Piedmont- AL,region.place,2013,8.6,9.8,4.1,74.1,9.3
1600000US0127640,Fort Rucker- AL,region.place,2013,10.5,27.5,4.8,97.4,0.6
1600000US0163730,Redland- AL,region.place,2013,10.7,29.3,10.1,92,0.4
1600000US0133856,Headland- AL,region.place,2013,10.3,23.8,11.1,91.8,1.5
1600000US0125840,Fayette- AL,region.place,2013,4.8,14.3,7.3,73.1,10.8
1600000US0100460,Adamsville- AL,region.place,2013,5.5,13.8,4.3,80.7,8.6
1600000US0129464,Geneva- AL,region.place,2013,5.4,10.7,2,77.4,10.5
1600000US0152344,Mount Olive- AL,region.place,2013,8.6,19,7.9,91.1,1.7
1600000US0146696,Margaret- AL,region.place,2013,11.4,14.8,3.7,93,1.1
1600000US0182992,Winfield- AL,region.place,2013,10.5,16.6,7.2,81.6,5.6
1600000US0135752,Holtville- AL,region.place,2013,9.6,20,5.9,91.8,2.1
1600000US0134490,Highland Lakes- AL,region.place,2013,8.8,58.5,24.4,96.3,0
1600000US0135392,Hokes Bluff- AL,region.place,2013,11.2,16.3,4.3,86,3.2
1600000US0160264,Pine Level- AL,region.place,2013,4.3,15.9,3.5,88.5,1.1
1600000US0181084,West End-Cobb Town- AL,region.place,2013,4.7,2.8,0.7,65.7,14.2
1600000US0116768,Columbiana- AL,region.place,2013,3.7,15.1,4.5,78.7,6.5
1600000US0175960,Thomasville- AL,region.place,2013,10.3,14.9,6.2,78.5,6.4
1600000US0172600,Springville- AL,region.place,2013,8.9,20.9,7.3,90.6,5.5
1600000US0132704,Haleyville- AL,region.place,2013,5.6,9.9,2.9,69.9,16.2
1600000US0101180,Alexandria- AL,region.place,2013,12.8,17.7,5,85.4,1.2
1600000US0102320,Argo- AL,region.place,2013,6.9,14.6,3.8,85.6,2.8
1600000US0178232,Valley Grande- AL,region.place,2013,11.6,14.5,5.5,85.7,7.6
1600000US0177880,Union Springs- AL,region.place,2013,2.9,14.1,9,57.7,16.4
1600000US0123296,Elba- AL,region.place,2013,6.3,15.9,6.9,74.6,5.1
1600000US0124808,Evergreen- AL,region.place,2013,9.8,6.1,3.6,75.9,8.7
1600000US0115064,Citronelle- AL,region.place,2013,5.7,8.6,2.7,74.6,10
1600000US0101228,Aliceville- AL,region.place,2013,3,14.8,4.7,78.9,4.3
1600000US0133808,Hazel Green- AL,region.place,2013,5.9,22.7,8.1,89.3,6
1600000US0146768,Marion- AL,region.place,2013,6.4,13.8,5.2,76.8,7.8
1600000US0131024,Grand Bay- AL,region.place,2013,9.5,11.6,3.2,81,9.9
1600000US0156400,Odenville- AL,region.place,2013,6.3,13.7,5,82.7,3.4
1600000US0113648,Centre- AL,region.place,2013,4.9,13,6.3,74.2,10.1
1600000US0169240,Semmes- AL,region.place,2013,9.2,10,3.6,83,9.6
1600000US0133976,Heflin- AL,region.place,2013,5.2,9.3,5.2,72.3,13.8
1600000US0135704,Holt- AL,region.place,2013,5.7,7.2,2.3,70.7,6
1600000US0143720,Livingston- AL,region.place,2013,9.8,20.5,12.6,78.3,7.9
1600000US0169180,Selmont-West Selmont- AL,region.place,2013,4.1,3.5,1.4,68.9,9.8
1600000US0151600,Moulton- AL,region.place,2013,3,16.1,3.5,74.7,12.1
1600000US0119336,Dadeville- AL,region.place,2013,3.9,20.4,9.9,72.2,11.6
1600000US0179944,Warrior- AL,region.place,2013,11.8,6.5,1.8,73.6,9.9
1600000US0177580,Underwood-Petersville- AL,region.place,2013,5.9,19.2,8.8,75.2,4
1600000US0163576,Red Bay- AL,region.place,2013,5,11.9,3.1,78.6,5.1
1600000US0132968,Hanceville- AL,region.place,2013,7.5,10.1,2.9,77.8,10.3
1600000US0180352,Weaver- AL,region.place,2013,10,13.1,4.5,84,3.2
1600000US0112070,Carlisle-Rockledge- AL,region.place,2013,8.4,4.3,2.5,73.7,13.3
1600000US0140672,La Fayette- AL,region.place,2013,4.9,13.4,5.1,69.7,10.9
1600000US0115376,Clayton- AL,region.place,2013,3.3,6.5,2.3,59.5,13.4
1600000US0175096,Taylor- AL,region.place,2013,8.7,14,4.1,82.7,5.2
1600000US0109400,Brighton- AL,region.place,2013,5,10.4,4.2,81.6,7.4
1600000US0124664,Eutaw- AL,region.place,2013,2.2,15.7,2.1,80.1,5.7
1600000US0184096,York- AL,region.place,2013,6.1,18.4,8.2,75.1,11.2
1600000US0117704,Cottondale- AL,region.place,2013,8,12.6,6.2,77.1,2.8
1600000US0144728,Luverne- AL,region.place,2013,9.6,14.2,5.5,76.9,13.2
1600000US0154168,New Hope- AL,region.place,2013,9.6,12,4.3,81.3,4
1600000US0114728,Choccolocco- AL,region.place,2013,10.3,26.3,10.9,82.7,9.3
1600000US0173848,Sumiton- AL,region.place,2013,11.9,10,4.7,76.3,8.5
1600000US0113672,Centreville- AL,region.place,2013,3.4,9.2,4,70.3,16.9
1600000US0162472,Priceville- AL,region.place,2013,12.1,29.7,8.6,87.4,2.8
1600000US0139856,Kimberly- AL,region.place,2013,9.3,15.8,3.5,85.6,5.6
1600000US0136592,Huguley- AL,region.place,2013,11.2,8.7,3.9,81.7,8.5
1600000US0143264,Lineville- AL,region.place,2013,11.7,13.6,6.8,79.4,9
1600000US0100124,Abbeville- AL,region.place,2013,7.7,13,5.4,66.3,12.1
1600000US0126848,Florala- AL,region.place,2013,7.5,5.5,1.5,75.9,6.8
1600000US0104684,Bayou La Batre- AL,region.place,2013,4.7,11.8,5.4,62,15.8
1600000US0133424,Hartford- AL,region.place,2013,5.7,11.2,4.5,71.3,10.2
1600000US0140648,Ladonia- AL,region.place,2013,5.5,12.3,3.7,74.6,6.3
1600000US0131720,Greensboro- AL,region.place,2013,6.8,7.9,2.1,72.6,12.3
1600000US0138608,Jemison- AL,region.place,2013,7.8,12.9,6.4,77.9,3.1
1600000US0122216,East Brewton- AL,region.place,2013,6.8,5.9,2.8,79.3,4.3
1600000US0118856,Crossville- AL,region.place,2013,6.6,9.2,3.3,68.6,10.6
1600000US0116600,Collinsville- AL,region.place,2013,5.2,4.9,2,41.2,39.6
1600000US0177904,Uniontown- AL,region.place,2013,5.6,10.8,2.9,66,11.2
1600000US0148400,Midland City- AL,region.place,2013,12.1,14,3.1,78.3,10
1600000US0137465,Indian Springs Village- AL,region.place,2013,4,54.2,21.8,96.9,0.6
1600000US0134096,Henagar- AL,region.place,2013,6.5,6.2,3.5,72,9.6
1600000US0173080,Stevenson- AL,region.place,2013,7.8,9,3.8,75.4,8.6
1600000US0111512,Camden- AL,region.place,2013,5.1,16,2.9,77.5,7.5
1600000US0102836,Ashford- AL,region.place,2013,7.9,16.8,3.3,84.8,6
1600000US0143336,Lipscomb- AL,region.place,2013,11.2,6.6,2.8,80.5,4.8
1600000US0171201,Smoke Rise- AL,region.place,2013,6.9,23.4,6.3,92.2,1.4
1600000US0123880,Emerald Mountain- AL,region.place,2013,19,40.7,12.1,93.3,1.1
1600000US0142472,Level Plains- AL,region.place,2013,10.9,14.5,3.9,81.6,10.4
1600000US0109328,Bridgeport- AL,region.place,2013,4.6,5.2,1.9,73,9.1
1600000US0130496,Good Hope- AL,region.place,2013,12.6,16,8.2,81.2,9.6
1600000US0112016,Carbon Hill- AL,region.place,2013,4.9,5.2,2.1,68.5,10.9
1600000US0176080,Thorsby- AL,region.place,2013,6.8,19.1,4.7,81.6,5.1
1600000US0144608,Loxley- AL,region.place,2013,6.3,20.2,4.9,84.6,3.5
1600000US0131384,Graysville- AL,region.place,2013,7.6,8.7,1.8,75.4,7.6
1600000US0102908,Ashville- AL,region.place,2013,6.3,8.2,2.7,69.4,8
1600000US0151648,Moundville- AL,region.place,2013,9.6,21.4,6.2,78.6,4.1
1600000US0176872,Trinity- AL,region.place,2013,8.9,14.8,5.2,93.4,1.1
1600000US0178480,Vernon- AL,region.place,2013,4.7,13.4,4.9,79,9
1600000US0171040,Slocomb- AL,region.place,2013,7.2,10.2,1.6,80.4,7.7
1600000US0161488,Point Clear- AL,region.place,2013,7.3,46.5,10.3,89.4,4.9
1600000US0132224,Guin- AL,region.place,2013,8.1,7.9,4.4,71.1,8.3
1600000US0182176,Whitesboro- AL,region.place,2013,9.8,6.7,2.3,79,9.7
1600000US0109808,Brookwood- AL,region.place,2013,6.6,18,5,83.1,2.3
1600000US0164920,Riverside- AL,region.place,2013,6.6,25.8,9.3,80.3,4
1600000US0140072,Kinsey- AL,region.place,2013,8.7,11.1,3.4,71.6,10.4
1600000US0143240,Linden- AL,region.place,2013,5.7,24.1,5.7,84.2,3.8
1600000US0110240,Brundidge- AL,region.place,2013,2.2,13,4,72.6,11.9
1600000US0121136,Dora- AL,region.place,2013,10.7,11.9,3,78.9,11.4
1600000US0140928,Lake View- AL,region.place,2013,6.7,27.2,5.5,93,2.2
1600000US0102860,Ashland- AL,region.place,2013,5.7,7.2,4.6,77.1,8.5
1600000US0111032,Butler- AL,region.place,2013,8.4,22.6,4.5,79.8,8.7
1600000US0167800,Samson- AL,region.place,2013,5.8,5.8,1.1,59.2,17.1
1600000US0173152,Stewartville- AL,region.place,2013,5.6,6.9,3.1,80.6,7.8
1600000US0133256,Harpersville- AL,region.place,2013,9.7,16.9,3.9,77,4.4
1600000US0103820,Ballplay- AL,region.place,2013,2.6,4.3,0.8,74.1,3.5
1600000US0163216,Ragland- AL,region.place,2013,7.3,8.6,3.1,72.6,6.2
1600000US0182848,Wilsonville- AL,region.place,2013,4,15.1,4.8,87.7,3.3
1600000US0174400,Sylvania- AL,region.place,2013,7.4,12,5.1,78.7,5.8
1600000US0157504,Owens Cross Roads- AL,region.place,2013,12.5,17.3,3.7,80.5,8
1600000US0112760,Cedar Bluff- AL,region.place,2013,4.8,14.3,7.5,74.5,8.5
1600000US0116000,Coaling- AL,region.place,2013,10.4,16.5,5.6,90.2,1
1600000US0151456,Morris- AL,region.place,2013,7.6,20.9,5.6,87.4,4.6
1600000US0173728,Sulligent- AL,region.place,2013,4.8,8.9,3.6,69.7,12.7
1600000US0118088,Cowarts- AL,region.place,2013,8.4,11.4,4.2,82.7,6.8
1600000US0174424,Sylvan Springs- AL,region.place,2013,7.1,10.8,1.8,85.1,1.9
1600000US0130640,Goodwater- AL,region.place,2013,7.2,6.1,1.7,67.8,8.6
1600000US0126824,Flomaton- AL,region.place,2013,7.3,17.7,2.1,78.4,4
1600000US0164104,Reform- AL,region.place,2013,4.8,12.8,4.2,76.6,9.6
1600000US0146600,Marbury- AL,region.place,2013,0,11.8,9.1,80.6,6.2
1600000US0168280,Sardis City- AL,region.place,2013,9.7,16.9,5.5,86.3,4.9
1600000US0118304,Creola- AL,region.place,2013,9.8,11,1.4,80.1,2.5
1600000US0130736,Gordo- AL,region.place,2013,6,14.2,6.2,81.1,6.7
1600000US0117368,Cordova- AL,region.place,2013,13.1,5.3,2.6,77.4,8.1
1600000US0154480,Newton- AL,region.place,2013,11.2,12.7,6.2,81.3,7.3
1600000US0116080,Coats Bend- AL,region.place,2013,8,12.8,2.9,89,1.7
1600000US0107456,Blountsville- AL,region.place,2013,7.5,7.9,3,69.5,13.2
1600000US0164152,Rehobeth- AL,region.place,2013,9.7,17.9,3.7,88.5,3.4
1600000US0153856,New Brockton- AL,region.place,2013,8.6,9.1,3.2,71.9,10.9
1600000US0146264,Malvern- AL,region.place,2013,5.4,7.9,1.4,77.9,9.9
1600000US0179008,Vincent- AL,region.place,2013,2.2,9.7,1.4,73,10.3
1600000US0115640,Clio- AL,region.place,2013,5.7,9.9,3.2,58.2,14
1600000US0116936,Concord- AL,region.place,2013,10.6,12.5,4,90.5,0
1600000US0152608,Mount Vernon- AL,region.place,2013,6.2,6.1,2.8,75,8
1600000US0129560,Georgiana- AL,region.place,2013,7.9,7,3.9,68.4,11.1
1600000US0123320,Elberta- AL,region.place,2013,11.7,14.3,6.6,86.4,4.4
1600000US0154312,New Market- AL,region.place,2013,11.5,17.7,8.1,78.6,6.9
1600000US0107588,Blue Ridge- AL,region.place,2013,5,50.7,17.9,97.8,0
1600000US0132560,Hackleburg- AL,region.place,2013,6.7,5.1,2.4,67.2,15.6
1600000US0132080,Grove Hill- AL,region.place,2013,7.2,17.9,8.3,83.6,5.1
1600000US0104852,Bear Creek- AL,region.place,2013,8,4,0,69.6,14.9
1600000US0128312,Frisco City- AL,region.place,2013,6.8,10.6,2.4,78.4,7.6
1600000US0163912,Redstone Arsenal- AL,region.place,2013,16.3,22.6,15.6,95.7,0
1600000US0115472,Cleveland- AL,region.place,2013,9.2,9.5,5.2,71.4,14.2
1600000US0180928,West Blocton- AL,region.place,2013,12,6.3,2.3,77.9,7.4
1600000US0102260,Ardmore- AL,region.place,2013,6.8,12.5,3.9,82.5,5.1
1600000US0121280,Double Springs- AL,region.place,2013,9,6.4,5,70.8,6.9
1600000US0152848,Munford- AL,region.place,2013,6.8,9.8,4.6,76.9,7.8
1600000US0183640,Woodstock- AL,region.place,2013,4.8,17.8,6.1,81,5.9
1600000US0148616,Mignon- AL,region.place,2013,4.8,0,0,70.5,7.6
1600000US0165412,Rock Creek- AL,region.place,2013,7.6,10.5,1.7,82.6,4.1
1600000US0180376,Webb- AL,region.place,2013,4.3,8.6,4.4,72.6,8.6
1600000US0119744,Dauphin Island- AL,region.place,2013,9.3,26.2,10.4,94.5,0.9
1600000US0169672,Shelby- AL,region.place,2013,7.1,9.5,1.8,84.2,2.8
1600000US0169978,Shoal Creek- AL,region.place,2013,3.2,70.4,23.9,99,0
1600000US0117824,Cottonwood- AL,region.place,2013,6.6,7,3.2,79,8.4
1600000US0125648,Falkville- AL,region.place,2013,1.9,8,4.5,72.2,10.9
1600000US0178264,Vance- AL,region.place,2013,10.5,20,4,88.4,3.1
1600000US0123656,Elmore- AL,region.place,2013,2.3,15.1,5.2,67.7,8.6
1600000US0128672,Fyffe- AL,region.place,2013,10.4,11.5,4.9,76.8,12.8
1600000US0117176,Coosada- AL,region.place,2013,5.8,23.6,9.7,83.6,3.5
1600000US0135560,Holly Pond- AL,region.place,2013,8.5,12.6,4.3,82.4,10.3
1600000US0127520,Fort Deposit- AL,region.place,2013,4.7,19.4,3.3,71.6,14.8
1600000US0139784,Killen- AL,region.place,2013,6.1,14.8,6.5,87.8,4.5
1600000US0170896,Skyline- AL,region.place,2013,4,4,0.6,59.6,15.5
1600000US0103220,Autaugaville- AL,region.place,2013,8.1,9.1,2.6,74.4,3.4
1600000US0133640,Hayden- AL,region.place,2013,7.3,18.5,6.4,88.8,1.8
1600000US0116312,Coker- AL,region.place,2013,8.5,8.3,3.6,87.3,2.1
1600000US0144160,Lookout Mountain- AL,region.place,2013,17.4,17.9,5.7,86.1,4
1600000US0114008,Chatom- AL,region.place,2013,5.8,19.8,5.6,67.2,10.2
1600000US0112304,Carrollton- AL,region.place,2013,7.7,11.1,3.8,78.9,7.9
1600000US0180496,Wedowee- AL,region.place,2013,4.5,9.2,3.3,68.6,13.3
1600000US0105932,Berry- AL,region.place,2013,4.9,9.9,3.5,59.8,16.5
1600000US0156472,Ohatchee- AL,region.place,2013,7.3,10.4,6.6,82.6,4.1
1600000US0158272,Parrish- AL,region.place,2013,5.8,7.6,3,76.3,5.8
1600000US0123224,Egypt- AL,region.place,2013,16.5,2.6,0,82.5,14.1
1600000US0143888,Locust Fork- AL,region.place,2013,10.3,7.7,1.8,84.6,3.8
1600000US0149072,Minor- AL,region.place,2013,4.6,14.5,10.5,84.4,0.9
